"Partie";"Nom de la section";"Champ";"Type";"Traduction"
"contenu";"";"dossier_numcominsrmi";"text";"N° de la commune instructeur RMI"
"contenu";"";"dossier_numagrinsrmi";"text";"N° d'agréement instructeur RMI"
"contenu";"";"dossier_numdosinsrmi";"text";"N° de dossier instructeur RMI"
"contenu";"";"dossier_numcli";"text";"N° de CLI"
"contenu";"";"dossier_numorg";"text";"N° de l'organisme"
"contenu";"";"dossier_fonorg";"text";"Organisme payeur"
"contenu";"";"dossier_matricule";"text";"N° CAF/MSA"
"contenu";"";"dossier_statudemrsa";"text";"Statut du demandeur RSA"
"contenu";"";"dossier_typeparte";"text";"Type de partenaire"
"contenu";"";"dossier_ideparte";"text";"Code d'identification du partenaire"
"contenu";"";"dossier_fonorgcedmut";"text";"Fonction de l'organisme cédant"
"contenu";"";"dossier_numorgcedmut";"text";"N° organisme cédant"
"contenu";"";"dossier_matriculeorgcedmut";"text";"Matricule chez l'organisme cédant"
"contenu";"";"dossier_ddarrmut";"text";"Date de début arrivée mutation"
"contenu";"";"dossier_codeposanchab";"text";"Code postal ancienne habitation"
"contenu";"";"dossier_fonorgprenmut";"text";"Fonction organisme prenant"
"contenu";"";"dossier_numorgprenmut";"text";"N° organisme prenant"
"contenu";"";"dossier_dddepamut";"text";"Date de début départ mutation"
"contenu";"";"dossier_detaildroitrsa_id";"text";"Dossier.detaildroitrsa_id"
"contenu";"";"dossier_avispcgdroitrsa_id";"text";"Dossier.avispcgdroitrsa_id"
"contenu";"";"dossier_organisme_id";"text";"Dossier.organisme_id"
"contenu";"";"historiqueetatpe_identifiantpe";"text";"Identifiant Pôle Emploi"
"contenu";"";"historiqueetatpe_etat";"text";"Historiqueetatpe.etat"
"contenu";"";"familleemptrouv_code";"text";"Familleemptrouv.code"
"contenu";"";"familleemptrouv_name";"text";"Familleemptrouv.name"
"contenu";"";"domaineemptrouv_code";"text";"Domaineemptrouv.code"
"contenu";"";"domaineemptrouv_name";"text";"Domaineemptrouv.name"
"contenu";"";"metieremptrouv_code";"text";"Metieremptrouv.code"
"contenu";"";"metieremptrouv_name";"text";"Metieremptrouv.name"
"contenu";"";"appellationemptrouv_name";"text";"Appellationemptrouv.name"
"contenu";"";"famillesujet_code";"text";"Famillesujet.code"
"contenu";"";"famillesujet_name";"text";"Famillesujet.name"
"contenu";"";"domainesujet_code";"text";"Domainesujet.code"
"contenu";"";"domainesujet_name";"text";"Domainesujet.name"
"contenu";"";"metiersujet_code";"text";"Metiersujet.code"
"contenu";"";"metiersujet_name";"text";"Metiersujet.name"
"contenu";"";"appellationsujet_name";"text";"Appellationsujet.name"
"contenu";"";"modeleodt_path";"text";"modeleodt_path"
"sections";"compofoyer";"compofoyercer93_qual";"text";"Compofoyercer93.qual"
"sections";"compofoyer";"compofoyercer93_nom";"text";"Compofoyercer93.nom"
"sections";"compofoyer";"compofoyercer93_prenom";"text";"Compofoyercer93.prenom"
"sections";"compofoyer";"compofoyercer93_dtnai";"date";"Compofoyercer93.dtnai"
"sections";"compofoyer";"compofoyercer93_rolepers";"text";"Compofoyercer93.rolepers"
"sections";"sujetcer";"cer93sujetcer93_id";"text";"Cer93Sujetcer93.id"
"sections";"sujetcer";"cer93sujetcer93_cer93_id";"text";"Cer93Sujetcer93.cer93_id"
"sections";"sujetcer";"cer93sujetcer93_sujetcer93_id";"text";"Cer93Sujetcer93.sujetcer93_id"
"sections";"sujetcer";"cer93sujetcer93_soussujetcer93_id";"text";"Cer93Sujetcer93.soussujetcer93_id"
"sections";"sujetcer";"cer93sujetcer93_valeurparsoussujetcer93_id";"text";"Cer93Sujetcer93.valeurparsoussujetcer93_id"
"sections";"sujetcer";"cer93sujetcer93_commentaireautre";"text";"Cer93Sujetcer93.commentaireautre"
"sections";"sujetcer";"cer93sujetcer93_created_time";"text";"cer93sujetcer93_created_time"
"sections";"sujetcer";"cer93sujetcer93_created";"date";"Cer93Sujetcer93.created"
"sections";"sujetcer";"cer93sujetcer93_modified_time";"text";"cer93sujetcer93_modified_time"
"sections";"sujetcer";"cer93sujetcer93_modified";"date";"Cer93Sujetcer93.modified"
"sections";"sujetcer";"cer93sujetcer93_autrevaleur";"text";"Cer93Sujetcer93.autrevaleur"
"sections";"sujetcer";"cer93sujetcer93_autresoussujet";"text";"Cer93Sujetcer93.autresoussujet"
"sections";"sujetcer";"soussujetcer93_id";"text";"Soussujetcer93.id"
"sections";"sujetcer";"soussujetcer93_name";"text";"Sous-sujet sur lequel le CER porte"
"sections";"sujetcer";"soussujetcer93_sujetcer93_id";"text";"Sujet lié"
"sections";"sujetcer";"soussujetcer93_created";"text";"Soussujetcer93.created"
"sections";"sujetcer";"soussujetcer93_modified";"text";"Soussujetcer93.modified"
"sections";"sujetcer";"soussujetcer93_isautre";"text";"Champ de type texte ?"
"sections";"sujetcer";"soussujetcer93_actif";"text";"Actif ?"
"sections";"sujetcer";"sujetcer93_id";"text";"Sujetcer93.id"
"sections";"sujetcer";"sujetcer93_name";"text";"Sujet sur lequel le CER porte"
"sections";"sujetcer";"sujetcer93_isautre";"text";"Champ de type texte ?"
"sections";"sujetcer";"sujetcer93_created_time";"text";"sujetcer93_created_time"
"sections";"sujetcer";"sujetcer93_created";"date";"Sujetcer93.created"
"sections";"sujetcer";"sujetcer93_modified_time";"text";"sujetcer93_modified_time"
"sections";"sujetcer";"sujetcer93_modified";"date";"Sujetcer93.modified"
"sections";"sujetcer";"sujetcer93_actif";"text";"Actif ?"
"sections";"sujetcer";"valeurparsoussujetcer93_id";"text";"Valeurparsoussujetcer93.id"
"sections";"sujetcer";"valeurparsoussujetcer93_name";"text";"Valeur en lien avec le sous-sujet"
"sections";"sujetcer";"valeurparsoussujetcer93_soussujetcer93_id";"text";"Sous-sujet lié ?"
"sections";"sujetcer";"valeurparsoussujetcer93_created";"text";"Valeurparsoussujetcer93.created"
"sections";"sujetcer";"valeurparsoussujetcer93_modified";"text";"Valeurparsoussujetcer93.modified"
"sections";"sujetcer";"valeurparsoussujetcer93_isautre";"text";"Champ de type texte ?"
"sections";"sujetcer";"valeurparsoussujetcer93_actif";"text";"Actif ?"
